Age,Gender,Years at Address,Employment Status,Country,Current Debt,Postcode,Income,Housing,CCJs,Loan Amount,Outcome
37,M,5,Self Employed,UK,140.0,NE48 3PZ,29500.0,Own,0,21765.0,Paid
88,M,18,Self Employed,UK,600.0,NE61 1TN,25000.0,Own,1,20245.0,Paid
17,M,2,Unemployed,UK,1130.0,NE65 7PQ,36000.0,Mortgage,1,21240.0,Paid
21,F,3,Self Employed,UK,5270.0,NG14 7DX,37000.0,Mortgage,1,32165.0,Paid
29,F,10,Unemployed,UK,7510.0,NG23 7SY,52000.0,Own,1,24605.0,Paid
33,M,11,Self Employed,UK,780.0,NN13 5QH,48500.0,Own,3,34367.0,Defaulted
25,M,2,Employed,UK,8370.0,NN7 1LD,22000.0,Own,2,15288.0,Defaulted
63,M,12,Self Employed,UK,860.0,NN7 4NH,23500.0,Own,1,4520.0,Defaulted
54,M,27,Self Employed,UK,170.0,NR12 8BU,49500.0,Mortgage,2,7555.0,Defaulted
89,F,42,Self Employed,UK,9800.0,NR21 0DN,51000.0,Rent,1,12184.0,Defaulted
74,F,33,Unemployed,UK,800.0,NR34 8BL,40000.0,Rent,0,12062.0,Defaulted
51,F,7,Unemployed,UK,620.0,NR35 2JW,45500.0,Own,0,18304.0,Paid
89,F,4,Employed,UK,2900.0,NW1 7TL,35500.0,Own,0,25988.0,Paid
68,M,42,Employed,UK,6840.0,NW2 7HH,50500.0,Mortgage,0,36479.0,Paid
43,F,13,Self Employed,UK,8620.0,OX1 5HP,48000.0,Own,2,2564.0,Defaulted
19,F,2,Employed,UK,6830.0,OX29 8NP,21000.0,Mortgage,3,8565.0,Defaulted
85,F,11,Employed,UK,360.0,OX29 9XB,44000.0,Own,3,41264.0,Paid
54,M,12,Unemployed,UK,7620.0,OX33 1RG,47500.0,Mortgage,2,17592.0,Defaulted
33,F,13,Unemployed,UK,800.0,PA1 2JB,44500.0,Own,0,14848.0,Defaulted
59,M,10,Unemployed,UK,4330.0,PA13 4PF,46000.0,Own,3,16507.0,Paid
76,M,2,Unemployed,UK,0.0,PA4 9QD,36500.0,Own,2,4484.0,Defaulted
20,M,3,Unemployed,UK,500.0,PA72 6JW,27000.0,Mortgage,0,23555.0,Defaulted
33,M,8,Employed,UK,6500.0,PE12 7DB,51500.0,Mortgage,0,22706.0,Paid
84,M,28,Employed,UK,6320.0,PE12 8NS,51500.0,Mortgage,1,27893.0,Paid
86,M,13,Unemployed,UK,4660.0,PE28 9DB,21000.0,Own,3,8853.0,Defaulted
82,M,40,Self Employed,UK,450.0,PE37 7RB,30500.0,Rent,1,261.0,Paid
35,M,12,Self Employed,UK,20.0,PE9 2QE,46000.0,Own,0,8176.0,Paid
61,F,10,Self Employed,UK,1520.0,PH16 5ED,47000.0,Own,0,27229.0,Paid
87,M,25,Self Employed,UK,4630.0,PH8 0QD,38500.0,Own,0,11270.0,Paid
67,F,36,Self Employed,UK,140.0,PL1 4QP,21000.0,Rent,0,10647.0,Paid
72,M,39,Unemployed,UK,520.0,PL22 0QQ,24000.0,Mortgage,0,13680.0,Paid
18,F,2,Self Employed,UK,9920.0,PL6 5SR,46000.0,Own,1,26102.0,Defaulted
26,F,6,Unemployed,UK,150.0,PO19 6QJ,21000.0,Mortgage,3,3156.0,Defaulted
59,M,26,Unemployed,UK,1930.0,PO20 8LH,50000.0,Rent,3,43519.0,Defaulted
51,F,4,Employed,UK,3750.0,PO20 9BA,35500.0,Mortgage,2,10246.0,Defaulted
85,M,25,Unemployed,UK,0.0,PO4 0QZ,34000.0,Own,2,13.0,Defaulted
41,M,14,Employed,UK,5060.0,PO9 1AR,33500.0,Mortgage,0,19432.0,Paid
67,F,7,Self Employed,UK,0.0,PO9 2RH,45000.0,Mortgage,0,23286.0,Paid
67,M,31,Self Employed,UK,8980.0,PR4 2NP,21000.0,Own,2,10802.0,Paid
38,M,11,Self Employed,UK,1600.0,RG29 1AX,30500.0,Own,0,27399.0,Paid
40,F,6,Self Employed,UK,2730.0,RG31 5JF,21000.0,Own,1,1017.0,Paid
43,F,13,Self Employed,UK,3460.0,RG45 6JY,43000.0,Own,3,35297.0,Defaulted
50,M,15,Self Employed,UK,410.0,RG9 5JN,46000.0,Rent,0,5593.0,Paid
85,M,40,Unemployed,UK,7800.0,RH16 1SE,21000.0,Own,3,6675.0,Defaulted
79,F,15,Employed,UK,510.0,HG3 1HY,52000.0,Rent,0,51791.0,Paid
30,M,4,Self Employed,UK,6560.0,BT19 1AP,50500.0,Own,3,17001.0,Defaulted
87,M,29,Employed,UK,180.0,GU27 3AW,52000.0,Mortgage,2,26495.0,Paid
88,M,32,Self Employed,UK,9190.0,BH2 6JS,52000.0,Rent,2,15536.0,Defaulted
79,M,3,Self Employed,UK,3150.0,CV33 9QF,46500.0,Own,2,42953.0,Defaulted
85,F,3,Self Employed,UK,7850.0,TN13 2NJ,52000.0,Own,0,4678.0,Paid
86,F,42,Unemployed,UK,2950.0,SW16 4RZ,41000.0,Own,2,13466.0,Defaulted
85,M,42,Self Employed,UK,2160.0,N12 9AS,45500.0,Own,1,4963.0,Paid
27,M,4,Self Employed,UK,760.0,FY6 0EY,38500.0,Own,0,16417.0,Paid
81,M,18,Unemployed,UK,1100.0,EN5 4PU,52000.0,Own,3,2664.0,Defaulted
86,M,42,Unemployed,UK,3110.0,SA62 6HJ,45500.0,Own,2,44375.0,Defaulted
82,M,28,Unemployed,UK,80.0,BN2 0QU,36500.0,Mortgage,2,32850.0,Defaulted
30,M,13,Self Employed,UK,1550.0,HU18 1QZ,37000.0,Mortgage,1,3883.0,Paid
73,F,42,Self Employed,UK,7370.0,W5 3NH,33500.0,Own,2,7992.0,Defaulted
65,F,6,Employed,UK,0.0,HD8 9DH,52000.0,Own,0,26948.0,Paid
34,F,2,Employed,UK,140.0,BB5 2LB,37000.0,Own,0,22947.0,Paid
19,F,2,Employed,UK,1670.0,BB7 9SA,44500.0,Own,0,35609.0,Defaulted
84,F,24,Self Employed,UK,530.0,LL15 2NF,52000.0,Rent,0,34513.0,Paid
65,M,2,Self Employed,UK,8790.0,FK8 2JT,51500.0,Mortgage,0,23697.0,Defaulted
43,F,26,Unemployed,UK,90.0,IP19 0AT,48000.0,Own,0,12595.0,Defaulted
65,M,31,Self Employed,UK,0.0,SW15 4HL,52000.0,Rent,1,33423.0,Paid
24,F,2,Self Employed,UK,2180.0,IP16 4LT,47000.0,Mortgage,2,27726.0,Defaulted
63,M,14,Unemployed,UK,1390.0,IP33 2QL,50500.0,Own,0,47406.0,Paid
70,M,8,Self Employed,UK,1860.0,BT9 5JX,40500.0,Mortgage,0,5687.0,Paid
78,M,26,Self Employed,UK,3200.0,CM6 3SS,49000.0,Mortgage,1,35472.0,Paid
61,F,9,Employed,UK,120.0,BN42 4SR,48500.0,Own,1,34253.0,Paid
68,F,9,Self Employed,UK,3500.0,EH8 9SB,40500.0,Own,0,37606.0,Defaulted
75,M,19,Self Employed,UK,5350.0,NW6 3AA,51000.0,Mortgage,0,37038.0,Paid
79,F,18,Employed,UK,5400.0,SE26 5QN,48500.0,Own,2,45280.0,Paid
29,M,3,Self Employed,UK,610.0,GU7 2DW,45500.0,Rent,3,37046.0,Defaulted
65,F,5,Self Employed,UK,6400.0,RG9 1XG,33000.0,Own,1,7552.0,Paid
20,F,2,Unemployed,UK,9270.0,W13 8JT,34000.0,Mortgage,3,6876.0,Paid
51,M,9,Unemployed,UK,180.0,W4 1TX,51500.0,Own,1,50942.0,Paid
34,M,10,Unemployed,UK,3990.0,B47 5RB,50500.0,Own,0,3921.0,Paid
55,F,34,Employed,UK,1350.0,CA11 7BD,30500.0,Rent,1,23500.0,Paid
23,F,3,Unemployed,UK,1170.0,CA28 6LE,46500.0,Rent,2,22548.0,Defaulted
17,F,2,Self Employed,UK,60.0,CO4 9FX,50000.0,Rent,0,39968.0,Paid
34,F,10,Self Employed,UK,6280.0,G12 9SP,52000.0,Own,3,49548.0,Defaulted
53,F,17,Self Employed,UK,1600.0,GU21 2TA,28500.0,Mortgage,2,20544.0,Defaulted
53,M,8,Self Employed,UK,5580.0,IV6 7XA,49000.0,Mortgage,2,46720.0,Paid
71,M,38,Unemployed,UK,7770.0,NE65 7YY,22500.0,Own,0,1015.0,Paid
45,M,2,Self Employed,UK,1060.0,OX28 1AJ,48500.0,Rent,3,38750.0,Defaulted
70,M,38,Self Employed,UK,1150.0,S10 3QW,49500.0,Own,1,41700.0,Paid
49,F,24,Employed,UK,2360.0,SG8 8HW,38500.0,Own,2,24808.0,Paid
19,M,2,Self Employed,UK,4220.0,SK9 7TP,46000.0,Own,0,31795.0,Paid
84,M,33,Self Employed,UK,1140.0,SO40 2LR,50000.0,Mortgage,1,22787.0,Paid
33,F,12,Unemployed,UK,2200.0,SO52 9PB,22000.0,Own,0,3711.0,Defaulted
74,M,19,Self Employed,UK,6790.0,SW2 4EH,52000.0,Own,2,8272.0,Defaulted
64,M,19,Unemployed,UK,90.0,CR5 2EF,27500.0,Own,0,25013.0,Paid
65,M,26,Self Employed,UK,3490.0,SW6 6PR,39500.0,Own,1,38376.0,Paid
21,M,3,Unemployed,UK,290.0,IP1 2EX,45000.0,Own,2,24088.0,Paid
26,F,9,Self Employed,UK,1110.0,BT39 9LG,51500.0,Mortgage,3,50674.0,Defaulted
24,F,5,Employed,UK,6740.0,HA6 2TS,49000.0,Mortgage,0,45681.0,Paid
34,F,12,Self Employed,UK,50.0,IM9 6ET,21000.0,Own,3,4724.0,Defaulted
53,F,3,Self Employed,UK,3340.0,SW19 6NX,51500.0,Rent,0,14188.0,Defaulted
62,M,30,Unemployed,UK,1920.0,SW10 0RL,49500.0,Own,2,13204.0,Paid
33,F,3,Self Employed,UK,3450.0,TW9 4BY,43500.0,Own,1,7302.0,Paid
43,M,4,Self Employed,UK,400.0,BT54 6BP,47000.0,Rent,1,32559.0,Paid
72,M,17,Employed,UK,420.0,SE24 0NY,46000.0,Own,3,40713.0,Defaulted
35,M,2,Self Employed,UK,4180.0,W5 4ND,46500.0,Own,3,10313.0,Defaulted
60,F,13,Unemployed,UK,0.0,TN30 6XA,49500.0,Mortgage,3,38253.0,Defaulted
41,F,24,Unemployed,UK,4880.0,BT23 5QP,34500.0,Own,0,8103.0,Paid
67,M,40,Self Employed,UK,6420.0,CW9 8TJ,52000.0,Rent,0,16488.0,Defaulted
47,F,21,Unemployed,UK,6870.0,YO51 9NE,25000.0,Own,1,18762.0,Paid
50,M,9,Self Employed,UK,3070.0,CF5 2YF,33500.0,Own,1,1902.0,Paid
51,F,31,Self Employed,UK,2130.0,LE15 6QR,51500.0,Rent,0,7982.0,Paid
48,M,27,Unemployed,UK,580.0,SO23 0JF,51500.0,Own,2,41731.0,Defaulted
47,M,28,Self Employed,UK,190.0,RG40 4NR,42000.0,Own,1,29089.0,Paid
55,F,9,Employed,UK,5670.0,BB2 7HT,50500.0,Own,3,37067.0,Paid
66,M,24,Self Employed,Spain,1050.0,W6 9LT,21000.0,Own,0,10548.0,Paid
45,F,11,Employed,UK,5000.0,JE3 9UH,25500.0,Mortgage,0,17716.0,Paid
35,M,14,Self Employed,UK,1680.0,E14 7NE,51500.0,Own,3,49573.0,Defaulted
80,F,23,Unemployed,UK,9380.0,LS7 4JU,22500.0,Mortgage,0,9153.0,Defaulted
67,M,22,Self Employed,UK,3380.0,EC1R 5BD,42000.0,Mortgage,3,20579.0,Defaulted
62,F,29,Self Employed,UK,7220.0,GU27 1HS,28500.0,Mortgage,2,21831.0,Defaulted
21,M,2,Self Employed,UK,4170.0,SN1 5DX,46500.0,Own,3,18042.0,Defaulted
18,F,2,Self Employed,UK,1220.0,BT55 7PE,42000.0,Own,2,18156.0,Defaulted
26,F,6,Unemployed,UK,8840.0,BT38 8TZ,44000.0,Own,1,6163.0,Paid
42,M,15,Unemployed,UK,4650.0,NN11 9AA,34000.0,Mortgage,0,5093.0,Paid
53,M,15,Self Employed,UK,1930.0,NW3 4ND,22500.0,Mortgage,1,13663.0,Defaulted
44,F,5,Self Employed,UK,180.0,UB9 5BE,39000.0,Own,2,30337.0,Defaulted
23,M,4,Self Employed,UK,20.0,PR7 2FD,51500.0,Mortgage,1,9058.0,Paid
45,F,26,Employed,UK,7470.0,LA12 7BX,26500.0,Mortgage,3,21833.0,Paid
19,F,2,Unemployed,UK,690.0,OX3 8AX,49500.0,Own,1,1649.0,Paid
51,F,17,Unemployed,UK,7960.0,AB15 6WF,50500.0,Rent,0,42272.0,Paid
65,F,28,Unemployed,UK,9610.0,AB51 7JA,39500.0,Own,1,20110.0,Defaulted
37,F,11,Self Employed,UK,30.0,BA20 2JR,52000.0,Mortgage,2,51371.0,Defaulted
88,M,42,Unemployed,UK,3570.0,BD17 7QL,44000.0,Own,0,26509.0,Paid
41,F,18,Self Employed,UK,7790.0,BS8 2HD,21000.0,Own,1,12932.0,Paid
61,M,37,Self Employed,UK,7810.0,BT23 5PG,30500.0,Mortgage,3,21353.0,Defaulted
21,F,2,Employed,UK,8790.0,BT34 4TY,39500.0,Own,2,31362.0,Defaulted
76,M,24,Employed,UK,2560.0,BT9 6JG,28000.0,Own,1,1568.0,Paid
53,F,19,Employed,UK,5510.0,CT2 8HY,37500.0,Mortgage,3,28769.0,Defaulted
39,M,2,Unemployed,UK,900.0,CT4 7SE,47000.0,Mortgage,0,41652.0,Defaulted
56,F,14,Self Employed,UK,8200.0,EH6 8ED,33500.0,Own,0,3685.0,Defaulted
18,M,2,Self Employed,UK,5530.0,G42 8XR,21000.0,Own,1,18929.0,Paid
60,F,8,Self Employed,UK,1080.0,GL50 2PT,29000.0,Own,2,1410.0,Defaulted
52,M,26,Self Employed,UK,770.0,GL54 3JD,22000.0,Own,3,18839.0,Defaulted
47,M,28,Self Employed,UK,5140.0,GU10 3HP,43500.0,Own,2,3454.0,Defaulted
70,M,11,Self Employed,UK,3010.0,GY1 2LT,50000.0,Own,3,39821.0,Defaulted
89,F,11,Unemployed,UK,780.0,N16 0EG,44000.0,Mortgage,0,3786.0,Defaulted
25,M,2,Self Employed,UK,50.0,N16 8DL,52000.0,Mortgage,0,12982.0,Defaulted
85,M,25,Self Employed,UK,1100.0,N16 9AA,46000.0,Own,2,37818.0,Paid
74,F,7,Self Employed,UK,1200.0,N19 5GS,40500.0,Own,1,1060.0,Defaulted
75,M,13,Self Employed,UK,10.0,N7 8LL,35000.0,Own,0,19495.0,Paid
44,F,24,Self Employed,UK,840.0,N8 9QL,43500.0,Mortgage,2,5852.0,Defaulted
23,F,2,Unemployed,UK,9050.0,NW3 4JG,52000.0,Own,1,34778.0,Defaulted
46,M,16,Employed,UK,1390.0,PL23 1DE,21000.0,Mortgage,1,2634.0,Defaulted
88,M,27,Employed,UK,900.0,SA10 7PY,52000.0,Mortgage,2,30196.0,Defaulted
23,M,2,Self Employed,UK,6030.0,SE22 8EA,34000.0,Rent,2,30656.0,Defaulted
21,F,4,Employed,UK,20.0,SP5 4BZ,23000.0,Mortgage,3,3175.0,Defaulted
30,M,9,Self Employed,UK,400.0,SW4 7DW,41500.0,Rent,1,24659.0,Paid
55,F,3,Self Employed,UK,90.0,SW9 0TS,51500.0,Own,1,31238.0,Paid
68,M,5,Self Employed,UK,2130.0,W4 3BZ,34000.0,Mortgage,3,32574.0,Defaulted
86,M,42,Unemployed,UK,710.0,WN6 9EG,41000.0,Own,0,29337.0,Paid
55,F,38,Self Employed,UK,2700.0,BT28 2LH,21000.0,Rent,0,15746.0,Paid
39,M,14,Unemployed,UK,7290.0,BT38 8LZ,48500.0,Own,0,29702.0,Defaulted
79,F,33,Employed,UK,6580.0,PH2 7DG,52000.0,Own,2,10046.0,Paid
73,M,42,Self Employed,UK,50.0,SW11 3PA,21000.0,Own,2,6967.0,Paid
84,M,42,Unemployed,UK,1780.0,BT18 0LT,52000.0,Mortgage,2,42320.0,Defaulted
67,F,40,Self Employed,UK,30.0,GL6 9AL,52000.0,Own,2,30851.0,Defaulted
56,F,4,Unemployed,UK,9090.0,LA23 2JR,52000.0,Mortgage,1,19033.0,Defaulted
88,M,36,Unemployed,UK,1090.0,CW5 8DE,24000.0,Own,1,16357.0,Paid
23,M,2,Self Employed,UK,2880.0,BT81 7RF,23500.0,Own,1,7247.0,Defaulted
52,F,33,Unemployed,UK,2330.0,OX2 8PF,21500.0,Rent,0,11176.0,Paid
85,F,42,Unemployed,UK,340.0,BT23 5EZ,37500.0,Rent,0,6544.0,Paid
51,F,3,Self Employed,UK,5320.0,BT20 3TD,52000.0,Own,0,1713.0,Paid
53,M,11,Self Employed,UK,1580.0,BT9 5JN,35000.0,Own,3,30225.0,Paid
35,M,6,Self Employed,UK,9520.0,GU1 2XX,50000.0,Own,0,11088.0,Paid
29,M,8,Self Employed,UK,780.0,KT18 5UA,41000.0,Own,1,35581.0,Paid
63,F,13,Employed,UK,7920.0,SW4 9NX,28500.0,Rent,0,13714.0,Defaulted
65,F,42,Unemployed,UK,4180.0,G11 7QG,42000.0,Own,1,27399.0,Paid
77,F,35,Self Employed,UK,2430.0,PA34 4AL,40500.0,Mortgage,2,5747.0,Defaulted
21,F,2,Employed,UK,9740.0,BT28 3JH,34000.0,Mortgage,3,24598.0,Defaulted
43,F,21,Self Employed,UK,4160.0,BT9 6NG,31000.0,Mortgage,0,25035.0,Paid
32,F,15,Unemployed,UK,2810.0,CW3 9HN,48000.0,Rent,1,18588.0,Paid
32,M,12,Employed,UK,9080.0,DE55 6JZ,52000.0,Own,0,51478.0,Defaulted
23,F,3,Unemployed,UK,9360.0,DG1 2LZ,41000.0,Mortgage,0,36383.0,Defaulted
35,F,15,Unemployed,UK,810.0,NR25 7BE,49500.0,Own,0,32457.0,Paid
23,F,5,Unemployed,UK,7810.0,OX3 0PR,50000.0,Rent,2,9266.0,Defaulted
58,M,3,Self Employed,UK,10.0,PE36 5NA,43500.0,Own,0,28312.0,Paid
71,F,30,Self Employed,UK,2600.0,PH5 2BB,21000.0,Mortgage,3,2476.0,Defaulted
30,F,2,Employed,UK,2580.0,PL23 1JL,32500.0,Own,2,28553.0,Paid
67,M,42,Self Employed,UK,4240.0,RH1 5PL,21000.0,Mortgage,2,1060.0,Defaulted
46,F,21,Unemployed,UK,3280.0,SA37 0EX,49500.0,Mortgage,2,37488.0,Defaulted
70,M,32,Self Employed,UK,130.0,W4 5BW,29000.0,Rent,1,23182.0,Defaulted
42,M,17,Self Employed,UK,8150.0,WR2 4BU,33000.0,Rent,0,6888.0,Defaulted
69,M,42,Self Employed,UK,280.0,BN26 6UR,50000.0,Own,1,28099.0,Paid
48,M,5,Self Employed,UK,30.0,BT23 5PA,35500.0,Mortgage,0,11441.0,Paid
84,M,42,Unemployed,UK,1210.0,BT56 8NP,33500.0,Mortgage,2,24692.0,Paid
33,M,16,Self Employed,UK,50.0,CF5 1GF,24000.0,Rent,0,16860.0,Paid
61,M,29,Self Employed,UK,9040.0,CT14 7JW,52000.0,Own,0,21729.0,Defaulted
77,F,36,Unemployed,UK,4370.0,GU7 1EY,24000.0,Mortgage,0,2336.0,Paid
82,F,36,Self Employed,UK,4590.0,N4 2BE,34500.0,Own,3,6532.0,Paid
27,F,2,Self Employed,UK,9650.0,NW11 6SX,35000.0,Own,1,11692.0,Defaulted
26,F,7,Self Employed,UK,6740.0,NW5 3EF,42000.0,Rent,1,3345.0,Defaulted
61,M,17,Self Employed,UK,130.0,PE24 4AF,43000.0,Mortgage,0,19661.0,Paid
43,F,17,Unemployed,UK,860.0,PO38 1UX,49000.0,Mortgage,0,48225.0,Paid
45,F,17,Unemployed,UK,710.0,S10 4GP,21000.0,Own,0,10162.0,Paid
74,M,2,Unemployed,UK,2480.0,SE15 5AG,31500.0,Mortgage,0,1544.0,Defaulted
50,M,20,Self Employed,UK,6050.0,SO32 1AB,45500.0,Mortgage,2,22440.0,Defaulted
63,M,29,Unemployed,UK,0.0,TN31 7NT,35000.0,Own,2,16928.0,Defaulted
58,F,15,Unemployed,UK,2460.0,W10 5LZ,21000.0,Own,3,12017.0,Defaulted
60,F,22,Self Employed,UK,1560.0,W7 3BH,36000.0,Rent,0,10506.0,Paid
51,F,12,Unemployed,UK,6690.0,WR14 3JX,52000.0,Own,3,24718.0,Defaulted
49,M,28,Self Employed,UK,8740.0,B95 5EG,52000.0,Own,3,25495.0,Paid
78,M,25,Employed,UK,90.0,EN7 5NF,52000.0,Own,2,40136.0,Paid
29,M,2,Employed,UK,4540.0,G77 6QH,52000.0,Mortgage,1,42210.0,Paid
21,M,4,Self Employed,UK,4760.0,CW5 5UR,39500.0,Mortgage,2,12731.0,Defaulted
72,M,20,Self Employed,UK,870.0,IG10 1TZ,38000.0,Mortgage,3,22089.0,Defaulted
81,M,10,Employed,UK,7720.0,KY16 9UJ,52000.0,Mortgage,0,48071.0,Defaulted
85,F,2,Unemployed,UK,70.0,SW1X 0HT,52000.0,Own,0,12756.0,Paid
88,M,39,Self Employed,UK,5520.0,SW6 4QH,40000.0,Mortgage,3,24379.0,Defaulted
24,F,2,Unemployed,UK,30.0,SW7 4DB,30000.0,Own,0,3641.0,Paid
38,F,18,Self Employed,UK,7910.0,EH10 7EG,23000.0,Own,1,12611.0,Paid
41,M,5,Unemployed,UK,2190.0,BT9 6TW,31500.0,Mortgage,1,19293.0,Paid
60,F,15,Unemployed,UK,4330.0,SM1 4PD,45500.0,Mortgage,1,26590.0,Paid
81,M,42,Self Employed,UK,8740.0,OX44 7XY,40500.0,Own,0,35287.0,Defaulted
52,F,32,Unemployed,UK,3870.0,EH7 4NA,46000.0,Rent,3,38405.0,Defaulted
83,M,42,Self Employed,UK,1220.0,HA6 1RQ,44500.0,Mortgage,0,27959.0,Paid
86,F,24,Unemployed,UK,200.0,W11 2PS,27500.0,Own,1,17877.0,Paid
44,M,7,Self Employed,UK,170.0,BN26 5SW,44000.0,Own,2,23306.0,Defaulted
83,M,25,Self Employed,UK,4410.0,SW6 6BZ,52000.0,Own,3,33405.0,Defaulted
34,F,5,Self Employed,UK,180.0,UB9 6HP,35500.0,Mortgage,0,30484.0,Paid
82,F,6,Unemployed,UK,9800.0,DT9 3AJ,36000.0,Mortgage,3,7564.0,Defaulted
26,F,7,Self Employed,UK,2140.0,NW6 4LU,51000.0,Mortgage,0,48920.0,Defaulted
25,M,8,Self Employed,UK,290.0,IM1 5BY,44000.0,Own,1,15679.0,Paid
41,F,18,Unemployed,UK,2130.0,W4 3EY,43500.0,Own,2,2429.0,Defaulted
37,M,3,Employed,UK,3520.0,LA23 2HB,25500.0,Own,0,6190.0,Paid
75,F,19,Unemployed,UK,3360.0,RG27 9UA,21000.0,Own,0,10325.0,Defaulted
81,F,9,Unemployed,UK,1090.0,TN17 4LD,26000.0,Own,0,18497.0,Paid
27,F,2,Self Employed,UK,4370.0,W10 6LX,32500.0,Own,3,9162.0,Paid
29,M,8,Unemployed,UK,1450.0,SL6 9EL,42500.0,Rent,1,9049.0,Paid
59,F,8,Self Employed,UK,4780.0,CM15 0UG,43000.0,Mortgage,0,15659.0,Paid
62,F,40,Self Employed,UK,6290.0,BN14 9QY,34500.0,Own,3,33884.0,Defaulted
30,F,11,Unemployed,UK,870.0,CM2 0TU,36500.0,Rent,0,32167.0,Paid
59,M,14,Self Employed,UK,1370.0,PE14 8QN,35000.0,Own,0,9079.0,Paid
72,F,27,Self Employed,UK,250.0,BR6 0AJ,45500.0,Own,0,41591.0,Paid
49,M,14,Employed,UK,7000.0,NR3 1BY,21000.0,Own,1,543.0,Paid
18,M,2,Employed,UK,2030.0,TQ14 0BW,45000.0,Own,0,25693.0,Defaulted
33,F,12,Unemployed,UK,1250.0,OX17 3AN,38500.0,Mortgage,0,1621.0,Paid
83,F,33,Self Employed,UK,4490.0,CV37 6SL,34500.0,Own,0,29309.0,Paid
73,M,38,Unemployed,UK,20.0,FK7 8AT,37500.0,Own,2,31232.0,Defaulted
58,F,30,Employed,UK,1910.0,CF35 5DW,52000.0,Rent,0,3732.0,Paid
62,M,39,Self Employed,UK,3410.0,LN8 3FG,52000.0,Own,0,40662.0,Paid
84,F,16,Employed,UK,880.0,AB15 4BQ,52000.0,Mortgage,1,46059.0,Defaulted
54,M,24,Self Employed,UK,650.0,BD18 1PZ,41000.0,Own,0,17187.0,Paid
87,F,42,Unemployed,UK,4550.0,BH1 3TA,22000.0,Own,2,15641.0,Paid
49,F,2,Unemployed,UK,2090.0,BH15 1HJ,42000.0,Rent,0,38800.0,Paid
22,M,5,Self Employed,UK,10.0,BN7 2QB,35500.0,Own,0,8424.0,Paid
37,F,15,Employed,UK,1250.0,BS20 8PW,29500.0,Mortgage,0,16722.0,Paid
77,M,42,Self Employed,UK,2340.0,CB1 3RT,44500.0,Rent,3,25169.0,Defaulted
62,M,27,Self Employed,UK,760.0,CF62 6ST,48000.0,Mortgage,2,2220.0,Defaulted
40,M,23,Self Employed,UK,1750.0,CM1 3SF,51000.0,Mortgage,0,15703.0,Paid
34,F,9,Self Employed,UK,1030.0,CM1 3SJ,40500.0,Own,1,31226.0,Paid
53,F,8,Unemployed,UK,8080.0,CV8 2EY,41500.0,Rent,2,26065.0,Defaulted
30,F,10,Self Employed,UK,4130.0,DH1 4DZ,21000.0,Mortgage,0,5317.0,Defaulted
37,M,2,Employed,UK,1300.0,DN37 8NR,38000.0,Rent,0,20750.0,Defaulted
32,F,2,Self Employed,UK,4030.0,DT7 3BY,52000.0,Mortgage,3,626.0,Defaulted
60,M,2,Self Employed,UK,5540.0,EH48 1QA,32000.0,Rent,0,13428.0,Paid
29,M,4,Self Employed,UK,5860.0,G42 9AN,47500.0,Own,2,25867.0,Defaulted
69,M,42,Unemployed,UK,710.0,G5 0UN,52000.0,Own,1,45109.0,Paid
24,F,2,Employed,UK,7440.0,G64 2RJ,35000.0,Own,1,3380.0,Paid
60,F,35,Unemployed,UK,1820.0,GU1 3RX,40500.0,Own,3,32197.0,Paid
62,M,21,Self Employed,UK,840.0,GU46 6QF,41000.0,Mortgage,0,11865.0,Paid
68,F,42,Unemployed,UK,5140.0,GU6 8PS,37500.0,Own,0,23415.0,Paid
27,F,7,Employed,UK,0.0,HS1 2HP,34500.0,Mortgage,0,30636.0,Paid
79,F,42,Self Employed,UK,6610.0,IM9 1NP,51500.0,Own,1,43510.0,Paid
68,F,15,Self Employed,UK,7950.0,KT21 1PY,21000.0,Own,1,8885.0,Paid
51,F,24,Self Employed,UK,4010.0,KT23 3AQ,31000.0,Mortgage,0,11498.0,Defaulted
25,M,5,Self Employed,UK,7920.0,LE1 6YT,43000.0,Own,0,30088.0,Paid
28,F,2,Self Employed,UK,460.0,LS6 4QX,35500.0,Mortgage,0,6761.0,Defaulted
38,M,3,Employed,UK,5720.0,MK8 0ND,52000.0,Own,1,48093.0,Defaulted
27,M,10,Self Employed,UK,6360.0,N3 1TE,32500.0,Own,1,27062.0,Paid
72,M,42,Self Employed,UK,20.0,NN4 6JW,29000.0,Mortgage,0,712.0,Paid
60,F,7,Self Employed,UK,7880.0,OX10 7JY,48000.0,Own,1,678.0,Paid
89,M,42,Unemployed,UK,1680.0,PE37 8EN,36500.0,Own,3,32371.0,Paid
22,M,2,Unemployed,UK,3620.0,PE9 1EY,38000.0,Own,1,10370.0,Defaulted
37,F,13,Employed,UK,2420.0,PO20 1PU,40500.0,Own,3,12040.0,Paid
25,M,6,Unemployed,UK,0.0,RH5 6BP,35500.0,Mortgage,0,9909.0,Paid
62,F,15,Unemployed,UK,5270.0,RH8 0LJ,48500.0,Mortgage,0,28092.0,Paid
21,F,4,Self Employed,UK,1200.0,RM14 2AF,35500.0,Own,3,29023.0,Defaulted
52,M,6,Unemployed,UK,3380.0,RM17 6HW,35500.0,Own,0,24234.0,Paid
29,F,12,Self Employed,UK,7650.0,SE20 7UQ,44000.0,Mortgage,1,2662.0,Paid
